category,category_inch,frame_size,weight (lbs),engine,engine_position,engine_power,mph,battery_type,battery_chara_Wh,battery_chara_Ah,battery_chara_V,battery_position,Gearshift,Gears,Gearshift_Brand,Brakes_Type,Brakes_Model,Suspension_front_rear,Suspension_brand,Suspension_model,Permissible_max_weight_lbs,Lighting,Rack,Fenders,Company_Name,Price,Model_year,Frame_type,ebike_type
,29,,,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,10,ShimanoT8000DeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,Manitou,Machete,-,No,No,No,Corratec,3851,2018,male,Pedelec
MountainBike/ATB,28,"39,44,49,54",44,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,10,ShimanoT8000DeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,Manitou,Machete,-,No,No,No,Corratec,3851,2018,male,Pedelec
MountainBike/ATB,28,"39,44,49,54",46,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,11,ShimanoSLX11s,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,SRSuntour,XCR32Air,-,No,No,No,Corratec,Not found,2018,male,Pedelec
,28,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,,,ShimanoAlfineChainTensioner,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,,,-,Yes,Yes,Yes,Corratec,Not found,2018,low step,Pedelec
TrekkingBike,28,"39,42,47,53,57",55,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,derailleur,10,ShimanoDeoreT61010s,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,,,-,Yes,Yes,Yes,Corratec,4181,2018,low step,Pedelec
TrekkingBike,28,"39,42,47,53,57",,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,,,ShimanoAlfineChainTensioner,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,,,-,Yes,Yes,Yes,Corratec,Not found,2018,low step,Pedelec
TrekkingBike,28,"39,42,47,53,57",,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,14,36,porterrear,derailleur,10,ShimanoT6000Deore10s,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,,,-,Yes,Yes,Yes,Corratec,Not found,2018,low step,Pedelec
MountainBike/ATB,28,"39,44,49,54,57",46,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,10,ShimanoT8000DeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,,,-,No,No,No,Corratec,4401,2018,male,Pedelec
MountainBike/ATB,28,"39,44,49,54",46,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,10,ShimanoT8000DeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,,,-,No,No,No,Corratec,4401,2018,male,Pedelec
MountainBike/ATB,28,"39,44,49,54",49,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,10,ShimanoXT10sp,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,RockShox,RebaRL,-,No,No,No,Corratec,4401,2018,male,Pedelec
MountainBike/ATB,29,"41,46,51,56",53,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,10,ShimanoXT10sp,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/Yes,Manitou,Machete,-,No,No,No,Corratec,4622,2018,male,Pedelec
TrekkingBike,29,"48,51,54,57,61",55,BoschPerformanceLineSpeed,midengine,350,28,Lithium-IonenAkku,500,14,36,underpipe,derailleur,10,ShimanoT8000DeoreXT,"['Hydraulische', 'Scheibenbremsen']",TektroHD-E815,Yes/No,,,-,Yes,Yes,Yes,Corratec,4732,2018,male,Pedelec
TrekkingBike,29,"45,48,51,54",55,BoschPerformanceLineSpeed,midengine,350,28,Lithium-IonenAkku,500,14,36,underpipe,derailleur,10,ShimanoT8000DeoreXT,"['Hydraulische', 'Scheibenbremsen']",TektroHD-E815,Yes/No,,,-,Yes,Yes,Yes,Corratec,4732,2018,female,Pedelec
,29,,,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,11,ShimanoSLX11s,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/No,,,-,Yes,No,No,Corratec,5062,2018,male,Pedelec
,29,,,BoschPerformanceLineCX,midengine,250,20,LithiumIonen,500,14,36,underpipe,derailleur,11,ShimanoXT11s,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/Yes,RockShox,RebaRL,-,No,No,No,Corratec,5172,2018,male,Pedelec
MountainBike/ATB,29,"41,46,51,56",53,BoschPerformanceLineSpeed,midengine,350,20,LithiumIonen,500,14,36,underpipe,derailleur,11,ShimanoXT11s,"['Hydraulische', 'Scheibenbremsen']",MaguraMT5/MaguraMT4,Yes/Yes,RockShox,PikeRC150mm,-,No,No,No,Corratec,6273,2018,male,Pedelec
,29,,,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,11,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",ShimanoSaint,Yes/Yes,FOX,"36FloatFactory,150mm,tapered",-,No,No,No,Canyon,6603,2018,unisex,Pedelec
,29,,,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,8,SramEX1,"['Hydraulische', 'Scheibenbremsen']",SRAMCodeR,Yes/Yes,FOX,36FloatPerformanceElite,-,No,No,No,Canyon,5502,2018,unisex,Pedelec
,29,,,Positionrearhub,rearhub,500,28,Lithium-IonenAkku,504,11,48,underpipe,derailleur,10,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",TektroDorado,Yes/No,SRSuntour,MT-E45wLO,-,Yes,Yes,Yes,EGO Movement,4389,2018,unisex,S-Pedelec
,29,,,"Specialized1.3customRxTrail-tunedmotor,250WNominal",midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,11,SRAMGX,"['Hydraulische', 'Scheibenbremsen']","SRAMGuideRE,hydraulicdisc,200mm",Yes/Yes,RockShox,RevelationRC,-,No,No,No,Specialized,8034,2018,unisex,Pedelec
MountainBike/ATB,28,"S,M,L,XL",,"Specialized1.3customRxTrail-tunedmotor,250WNominal",midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,11,SramX01,"['Hydraulische', 'Scheibenbremsen']","SRAMCodeR,hydraulicdisc,200mm",Yes/Yes,RockShox,MonarchRT3,-,No,No,No,Specialized,8034,2018,unisex,Pedelec
MountainBike/ATB,28,"S,M,L,XL",,"Specialized1.3customRxTrail-tunedmotor,250WNominal",midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,11,SRAMXX1,"['Hydraulische', 'Scheibenbremsen']","SRAMCodeR,hydraulicdisc,200mm",Yes/Yes,RockShox,MonarchRT3,-,No,No,No,Specialized,11005,2018,unisex,Pedelec
Lifestyle/Cruiser,28,"54,56,59",33,Positionrearhub,rearhub,250,20,Lithium-IonenAkku,378,11,36,underpipe,speed,1,optional1oder11Gänge,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4,No/No,,,-,Yes,No,No,Geos,5283,2018,male,Pedelec
,28,,,Positionrearhub,rearhub,250,20,Lithium-IonenAkku,378,11,36,underpipe,speed,1,optional1oder11Gänge,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4,No/No,,,-,Yes,No,No,Geos,5283,2018,male,Pedelec
TrekkingBike,28,"43,47,51,59",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315/M315-J,Yes/No,SRSuntour,NEX,-,Yes,Yes,Yes,Merida,3466,2018,unisex,Pedelec
TrekkingBike,28,"41.5,45,49,53,57",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,seattube,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoXT,Yes/No,SRSuntour,NCX,-,Yes,Yes,Yes,Merida,4071,2018,female,Pedelec
TrekkingBike,28,"46,51,56,61",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,porterrear,specified,,ShiftSwitch[Di2],"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,SRSuntour,NEX,-,Yes,Yes,Yes,Merida,3246,2018,female,Pedelec
,28,,,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,seattube,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,SRSuntour,Radion100mm,-,Yes,Yes,Yes,Merida,3466,2018,female,Pedelec
City/Urban,28,"46,51,56,61",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,porterrear,derailleur,,ShimanoAltusRDM2000,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315/M315-J,Yes/No,SRSuntour,NEX,-,No,No,No,Merida,2861,2018,female,Pedelec
TrekkingBike,29,"43,47,51,55",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoXT,Yes/No,SRSuntour,NCX-DLOAir,-,Yes,Yes,Yes,Merida,4071,2018,female,Pedelec
,29,,,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoXT,Yes/No,SRSuntour,NCX-DLOAir,-,Yes,Yes,Yes,Merida,4071,2018,unisex,Pedelec
,29,,,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,specified,,,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,SRSuntour,NEX,-,Yes,Yes,Yes,Merida,3246,2018,female,Pedelec
,29,,,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,specified,,,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,SRSuntour,Radion100mm,-,Yes,Yes,Yes,Merida,3246,2018,unisex,Pedelec
TrekkingBike,29,"43,47,51,55",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,SRSuntour,NEX,-,Yes,Yes,Yes,Merida,3466,2018,female,Pedelec
TrekkingBike,29,"43,47,51,59",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,SRSuntour,NEX,-,Yes,Yes,Yes,Merida,3466,2018,unisex,Pedelec
TrekkingBike,29,"46,50,54",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoAltusRDM2000,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315/M315-J,Yes/No,SRSuntour,NEX700C,-,Yes,Yes,Yes,Merida,2861,2018,unisex,Pedelec
TrekkingBike,29,"46,51,56,61",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoAltusRDM2000,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315/M315-J,Yes/No,SRSuntour,NEX700C,-,Yes,Yes,Yes,Merida,2861,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoXTDi2RD-M8050,"['Hydraulische', 'Scheibenbremsen']",ShimanoXT,Yes/Yes,RockShox,"PikeRCT329""",-,No,No,No,Merida,6603,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoSLX,Yes/Yes,RockShox,RevelationRC,-,No,No,No,Merida,4842,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/Yes,RockShox,RevelationRC,-,No,No,No,Merida,4622,2018,unisex,Pedelec
,29,,,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTDi2RD-M8050,"['Hydraulische', 'Scheibenbremsen']",ShimanoSAINT,Yes/Yes,FOX,36FLOAT170FIT4LSCFACTORYKASHIMA,-,No,No,No,Merida,7153,2018,unisex,Pedelec
,29,,,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoXT,Yes/Yes,RockShox,Lyrik160mmBOOST,-,No,No,No,Merida,5612,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoSLX,Yes/Yes,RockShox,Yari160mmBOOST,-,No,No,No,Merida,2971,2018,unisex,Pedelec
,29,,,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoSLX,Yes/No,SRSuntour,"RaidonLO-R,100mm",-,No,No,No,Merida,3961,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoSLX,Yes/No,RockShox,MonarchRT,-,No,No,No,Merida,4071,2018,unisex,Pedelec
,29,,,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,SRSuntour,"RaidonLO-R,100mm",-,Yes,Yes,Yes,Merida,3686,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM506,Yes/No,RockShox,Revelation130mm,-,No,No,No,Merida,4291,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoDU-E8000,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM5000,Yes/No,SRSuntour,AIONE45,-,No,No,No,Merida,4071,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,SRSuntour,Radion100mm,-,No,No,No,Merida,2971,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoXTM8000Shadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,SRSuntour,Radion100mm,-,No,No,No,Merida,3301,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,SRSuntour,"RaidonXCAirRL-R,100mm,remotelockout",-,No,No,No,Merida,2971,2018,unisex,Pedelec
,29,,,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,SRSuntour,XCM,-,No,No,No,Merida,2806,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315,Yes/No,SRSuntour,XCM,-,No,No,No,Merida,2751,2018,unisex,Pedelec
,29,,,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoXT,Yes/No,FOX,32FloatPerformanceAir,-,No,No,No,Merida,4567,2018,unisex,Pedelec
,29,,,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,Manitou,Machete,-,No,No,No,Merida,3576,2018,unisex,Pedelec
TrekkingBike,29,"S(27.5''),M(27.5''),L(29''),XL(29'')",,ShimanoSTePSDU-E6002,midengine,250,20,Lithium-IonenAkku,500,12,36,underpipe,derailleur,11,ShimanoDeoreShadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoM500,Yes/No,SRSuntour,Radion100mm,-,No,No,No,Merida,3081,2018,unisex,Pedelec
City/Urban,28,,60,KleverBIACTRONV2,rearhub,250,20,Lithium-IonenAkku,570,12,48,underpipe,derailleur,10,ShimanoDeore,"['Hydraulische', 'Scheibenbremsen']",TektroGemini(180mmrotor),No/No,,,265,Yes,Yes,Yes,Klever,4071,2018,unisex,Pedelec
City/Urban,28,,60,KleverBIACTRONV2,rearhub,600,28,Lithium-IonenAkku,570,12,48,underpipe,derailleur,11,ShimanoDeoreXTR,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4e(180mmrotor),No/No,,,265,Yes,Yes,Yes,Klever,5722,2018,unisex,S-Pedelec
City/Urban,24,,68,KleverBIACTRONV2,rearhub,600,28,Lithium-IonenAkku,570,0,0,underpipe,derailleur,10,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4e(180mmrotor),Yes/Yes,,,254,Yes,Yes,Yes,Klever,5392,2018,low step,S-Pedelec
City/Urban,28,,55,KleverBIACTRONV2,rearhub,250,20,Lithium-IonenAkku,570,12,48,underpipe,derailleur,11,ShimanoDeoreXT,"['Hydraulische', 'Scheibenbremsen']",MaguraMT4e(180mmrotor),No/No,,,265,Yes,Yes,Yes,Klever,4401,2018,unisex,Pedelec
,28,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,13,37,underpipe,derailleur,11,ShimanoDeoreXTM8000GSshadow+,"['Hydraulische', 'Scheibenbremsen']",ShimanoSLXM7000/Rotor180-180,Yes/No,RockShox,ReconRL,276,No,No,No,KTM,3741,2018,unisex,Pedelec
MountainBike/ATB,28,48,49,BafangRMG020.350.DC,midengine,350,20,Lithium-IonenAkku,468,13,36,underpipe,derailleur,21,ShimanoAltus,"['Mechanische', 'Scheibenbremsen']",TektroMD-300,Yes/No,SRSuntour,XCTHLO,276,No,No,No,SLOOT-Sports,1210,2018,unisex,Pedelec
MountainBike/ATB,29,48,55,BafangRMG040.500.D,midengine,500,20,Lithium-IonenAkku,816,17,48,underpipe,derailleur,21,ShimanoAltus,"['Hydraulische', 'Scheibenbremsen']",TektroHD-E350,Yes/No,SRSuntour,XCTHLO,276,No,No,No,SLOOT-Sports,1430,2018,unisex,Pedelec
,29,,,BinovaFlow,midengine,250,20,Lithium-IonenAkku,0,0,0,underpipe,hub,11,ShimanoAlfine11Spd,"['Mechanische', 'Scheibenbremsen']",MAguraMT4MaguraStorm160,No/No,,,-,No,No,Yes,rethink®,Not found,2018,unisex,Pedelec
CargoBike,28,"S,M,L,XL",,BinovaFlow,midengine,250,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,11,ShimanoSLX11Spd,"['Mechanische', 'Scheibenbremsen']",MAguraMT4MaguraStorm160,No/No,,,-,No,No,Yes,rethink®,Not found,2018,unisex,Pedelec
CargoBike,28,onesize,,BinovaFlow,midengine,250,20,Lithium-IonenAkku,0,0,0,underpipe,hub,11,ShimanoSLX11Spd,"['Mechanische', 'Scheibenbremsen']",MAguraMT4MaguraStorm160,No/No,,,298,No,No,Yes,rethink®,Not found,2018,unisex,Pedelec
CargoBike,28,onesize,,BinovaFlow,midengine,250,20,Lithium-IonenAkku,0,0,0,underpipe,hub,11,ShimanoAlfine11Spd,"['Mechanische', 'Scheibenbremsen']",MAguraMT4MaguraStorm160,No/No,,,298,No,No,Yes,rethink®,Not found,2018,unisex,Pedelec
CargoBike,28,onesize,,BinovaFlow,midengine,250,20,Lithium-IonenAkku,0,0,0,underpipe,hub,11,ShimanoAlfine11Spd,"['Mechanische', 'Scheibenbremsen']",MAguraMT4MaguraStorm180,No/No,,,298,No,Yes,Yes,rethink®,Not found,2018,unisex,Pedelec
CargoBike,28,onesize,,BinovaFlow,midengine,250,20,Lithium-IonenAkku,0,0,0,underpipe,derailleur,11,ShimanoSLX11Spd,"['Mechanische', 'Scheibenbremsen']",MaguraStorm180,No/No,,,298,No,Yes,Yes,rethink®,Not found,2018,unisex,Pedelec
MountainBike/ATB,28,"44,48,52",53,brose2.0,midengine,250,20,Lithium-IonenAkku,446,14,36,underpipe,derailleur,10,ShimanoXT,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315Scheibenbremsen,Yes/No,SRSuntour,Raidon120mm,-,No,No,No,Campus,3906,2018,unisex,Pedelec
,28,,,brose2.0,midengine,250,20,Lithium-IonenAkku,446,14,36,underpipe,derailleur,11,ShimanoXT,"['Hydraulische', 'Scheibenbremsen']",ShimanoM315Scheibenbremsen,Yes/No,SRSuntour,Raidon120mm,-,No,No,No,Campus,3961,2018,unisex,Pedelec
City/Urban,28,"52,57,62",,BoschActiveLinePlus,midengine,250,20,Lithium-IonenAkku,400,0,0,porterrear,derailleur,10,ShimanoDeoreM610,"['Hydraulische', 'Scheibenbremsen']","ShimanoM315hydrodisc,160/160mmRT26rotors",Yes/No,,,-,Yes,Yes,Yes,Cannondale,3301,2018,male,Pedelec
City/Urban,28,"44,47,53,58",,BoschActiveLinePlus,midengine,250,20,Lithium-IonenAkku,400,0,0,porterrear,derailleur,10,ShimanoDeoreM610,"['Hydraulische', 'Scheibenbremsen']","ShimanoM315hydrodisc,160/160mmRT26rotors",Yes/No,,,-,Yes,Yes,Yes,Cannondale,3301,2018,female,Pedelec
,28,,,BoschPeformanceLineCruise,midengine,250,20,Lithium-IonenAkku,500,0,0,porterrear,derailleur,10,ShimanoDeoreM61010-speed,"['Hydraulische', 'Scheibenbremsen']","ShimanoM365hydraulicdisc,180/160mm",Yes/No,,,-,Yes,Yes,Yes,Cannondale,3741,2018,female,Pedelec
City/Urban,28,"52,57,62",,BoschPeformanceLineCruise,midengine,250,20,Lithium-IonenAkku,500,0,0,porterrear,derailleur,10,ShimanoDeoreM61010-speed,"['Hydraulische', 'Scheibenbremsen']","ShimanoM365hydraulicdisc,180/160mm",Yes/No,,,-,Yes,Yes,Yes,Cannondale,3741,2018,male,Pedelec
City/Urban,28,"45,47,52,58",,BoschActiveLinePlus,midengine,250,20,Lithium-IonenAkku,400,0,0,seattube,derailleur,9,ShimanoAcera,"['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,160/160mmRT10rotors",Yes/No,SRSuntour,SF17-NEXHLOE25DS,-,Yes,Yes,Yes,Cannondale,2751,2018,female,Pedelec
,28,,,BoschActiveLinePlus,midengine,250,20,Lithium-IonenAkku,400,0,0,seattube,derailleur,9,ShimanoAcera,"['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,160/160mmRT10rotors",Yes/No,SRSuntour,SF17-NEXHLOE25DS,-,Yes,Yes,Yes,Cannondale,2751,2018,male,Pedelec
TrekkingBike,29,"47,52,58",,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,0,0,underpipe,derailleur,9,ShimanoAcera,"['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,160/160mmRT10rotors",Yes/No,SRSuntour,NEXE25DSHLO,-,Yes,Yes,Yes,Cannondale,2751,2018,female,Pedelec
,29,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,0,0,underpipe,derailleur,10,"ShimanoDeoreShadowDesign,GS","['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,180/160mmRT26rotors",Yes/No,,,-,Yes,Yes,Yes,Cannondale,3741,2018,female,Pedelec
,29,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,0,0,underpipe,derailleur,9,ShimanoAcera,"['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,160/160mmRT10rotors",Yes/No,SRSuntour,NEXE25DSHLO,-,Yes,Yes,Yes,Cannondale,2751,2018,male,Pedelec
,29,,,BoschPerformanceLineCX,midengine,250,20,Lithium-IonenAkku,500,0,0,underpipe,derailleur,10,"ShimanoDeoreShadowDesign,GS","['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,180/160mmRT26rotors",Yes/No,,,-,Yes,Yes,Yes,Cannondale,3741,2018,male,Pedelec
MountainBike/ATB,28,"S,M,L",,ShimanoStepsE-8000,midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,10,ShimanoDeoreGS,"['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,180/180mmRT30rotors",Yes/Yes,RockShox,ReconRL,-,No,No,No,Cannondale,4181,2018,female,Pedelec
MountainBike/ATB,28,"S,M,L,XL",,ShimanoStepsE-8000,midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,10,ShimanoDeoreGS,"['Hydraulische', 'Scheibenbremsen']","ShimanoMT200hydrodisc,180/180mmRT30rotors",Yes/Yes,RockShox,ReconRL,-,No,No,No,Cannondale,4181,2018,unisex,Pedelec
,28,,,ShimanoStepsE-8000,midengine,250,20,Lithium-IonenAkku,504,0,0,underpipe,derailleur,12,SRAMTBD,"['Hydraulische', 'Scheibenbremsen']","ShimanoMT500hydrodisc,180/180mmRT30rotors",Yes/Yes,RockShox,SektorRL,-,No,No,No,Cannondale,4732,2018,unisex,Pedelec
